TEST NAME:,Force - to Gnd
START TIME:,11/11/2013,17:07
NOTES:, Force- shorted to GND

SOAK TEMP:,45 C
MEASUREMENT:, Current (mA)

,0 OHM,,,,,,300 OHM,,,,,,
,2 Wire,,,3 Wire,,,2 Wire,,,3 Wire,,,
RTD,18 V,24 V,32 V,18 V,24 V,32 V,18 V,24 V,32 V,18 V,24 V,32 V,
-50.000000000,4.006232262,4.005933762,4.005730629,3.967384815,3.991102219,4.008798122,4.005836964,4.005717278,4.005980968,3.960187435,3.985399008,4.003897190
-40.000000000,4.805724621,4.805496216,4.805911541,4.790085316,4.801960468,4.810052395,4.806010723,4.805798054,4.806200027,4.782373905,4.795166492,4.803918839
-30.000000000,5.605837345,5.605795383,5.605790138,5.615326405,5.620573997,5.624645233,5.605952263,5.605573177,5.605980873,5.607798100,5.614174366,5.618384361
-20.000000000,6.403228283,6.403340340,6.403064251,6.424009323,6.425908566,6.427755833,6.402864933,6.403259277,6.403075695,6.416537762,6.419902325,6.422067165
-10.000000000,7.204553604,7.204165936,7.204636574,7.225997448,7.226632595,7.227555752,7.204904079,7.204992771,7.204596519,7.220335007,7.221232414,7.221777916
0.000000000,8.003535271,8.003250122,8.003431320,8.024762154,8.024569511,8.025300980,8.003950119,8.003585815,8.003453255,8.019157410,8.019521713,8.019966125
50.000000000,12.009290695,12.010510445,12.010291100,12.015165329,12.013722420,12.014379501,12.010500908,12.010060310,12.010156631,12.010622978,12.009879112,12.009384155
100.000000000,16.009960175,16.009643555,16.010026932,16.019182205,16.018810272,16.018365860,16.010303497,16.009948730,16.009649277,16.015354156,16.015327454,16.015336990
150.000000000,20.024135590,20.023614883,20.023191452,20.033136368,20.032672882,20.032714844,20.024036407,20.024404526,20.024528503,20.030321121,20.030277252,20.030063629
